subject,predicate,object,weight
pers_bill_harrington,cooccurs_with,pers_braydon,2.0
pers_bill_harrington,cooccurs_with,pers_credus,1.0
pers_bill_harrington,cooccurs_with,pers_cullen,1.0
pers_bill_harrington,cooccurs_with,pers_faeryne,2.0
pers_bill_harrington,cooccurs_with,pers_fenrir,1.0
pers_bill_harrington,cooccurs_with,pers_gerard,1.0
pers_bill_harrington,cooccurs_with,pers_henry,2.0
pers_bill_harrington,cooccurs_with,pers_loris,1.0
pers_bill_harrington,cooccurs_with,pers_lou,1.0
pers_bill_harrington,cooccurs_with,pers_luminia,1.0
pers_bill_harrington,cooccurs_with,pers_nolan,2.0
pers_bill_harrington,cooccurs_with,pers_roland,1.0
pers_bill_harrington,cooccurs_with,pers_shworn,2.0
pers_bill_harrington,cooccurs_with,pers_terry,1.0
pers_bill_harrington,cooccurs_with,pers_towne,1.0
pers_bill_harrington,cooccurs_with,pers_victor,2.0
pers_bill_harrington,cooccurs_with,play_bysickle,1.0
pers_bill_harrington,cooccurs_with,play_crowe,1.0
pers_bill_harrington,cooccurs_with,play_kalina,1.0
pers_bill_harrington,cooccurs_with,play_venric,1.0
pers_bixley,cooccurs_with,pers_braydon,1.0
pers_bixley,cooccurs_with,pers_bre,1.0
pers_bixley,cooccurs_with,pers_cara,5.0
pers_bixley,cooccurs_with,pers_cergad,1.0
pers_bixley,cooccurs_with,pers_clara,2.0
pers_bixley,cooccurs_with,pers_claw,1.0
pers_bixley,cooccurs_with,pers_connor,1.0
pers_bixley,cooccurs_with,pers_credus,8.0
pers_bixley,cooccurs_with,pers_cunai,4.0
pers_bixley,cooccurs_with,pers_cursin,1.0
pers_bixley,cooccurs_with,pers_darren,4.0
pers_bixley,cooccurs_with,pers_david_bowie,1.0
pers_bixley,cooccurs_with,pers_david_herder,1.0
pers_bixley,cooccurs_with,pers_draug,1.0
pers_bixley,cooccurs_with,pers_drib,1.0
pers_bixley,cooccurs_with,pers_eghad,1.0
pers_bixley,cooccurs_with,pers_elaris,4.0
pers_bixley,cooccurs_with,pers_elias,2.0
pers_bixley,cooccurs_with,pers_faeryne,9.0
pers_bixley,cooccurs_with,pers_fritz,1.0
pers_bixley,cooccurs_with,pers_fulbert,4.0
pers_bixley,cooccurs_with,pers_garrick,3.0
pers_bixley,cooccurs_with,pers_grace,1.0
pers_bixley,cooccurs_with,pers_hadar,1.0
pers_bixley,cooccurs_with,pers_hammer,1.0
pers_bixley,cooccurs_with,pers_henry,5.0
pers_bixley,cooccurs_with,pers_holly,4.0
pers_bixley,cooccurs_with,pers_idolus,1.0
pers_bixley,cooccurs_with,pers_jamfyr,1.0
pers_bixley,cooccurs_with,pers_jane,3.0
pers_bixley,cooccurs_with,pers_jareth_heartarm,1.0
pers_bixley,cooccurs_with,pers_jemmy,1.0
pers_bixley,cooccurs_with,pers_kaitlyn,1.0
pers_bixley,cooccurs_with,pers_katy,4.0
pers_bixley,cooccurs_with,pers_kavar,1.0
pers_bixley,cooccurs_with,pers_kir,1.0
pers_bixley,cooccurs_with,pers_kluta,1.0
pers_bixley,cooccurs_with,pers_liacyne,3.0
pers_bixley,cooccurs_with,pers_liavarah,8.0
pers_bixley,cooccurs_with,pers_light,1.0
pers_bixley,cooccurs_with,pers_lou,1.0
pers_bixley,cooccurs_with,pers_luminia,4.0
pers_bixley,cooccurs_with,pers_mercy,4.0
pers_bixley,cooccurs_with,pers_mowser,4.0
pers_bixley,cooccurs_with,pers_newberry,1.0
pers_bixley,cooccurs_with,pers_poppy,8.0
pers_bixley,cooccurs_with,pers_rhona,1.0
pers_bixley,cooccurs_with,pers_sala,3.0
pers_bixley,cooccurs_with,pers_saphira,8.0
pers_bixley,cooccurs_with,pers_sarai,1.0
pers_bixley,cooccurs_with,pers_shworn,1.0
pers_bixley,cooccurs_with,pers_soren,2.0
pers_bixley,cooccurs_with,pers_spike,1.0
pers_bixley,cooccurs_with,pers_tanzo,3.0
pers_bixley,cooccurs_with,pers_terry,2.0
pers_bixley,cooccurs_with,pers_touya,3.0
pers_bixley,cooccurs_with,pers_unala,3.0
pers_bixley,cooccurs_with,pers_urgulk,1.0
pers_bixley,cooccurs_with,pers_victor,5.0
pers_bixley,cooccurs_with,pers_zedna,1.0
pers_bixley,cooccurs_with,play_amy,3.0
pers_bixley,cooccurs_with,play_bysickle,4.0
pers_bixley,cooccurs_with,play_crowe,8.0
pers_bixley,cooccurs_with,play_kalina,8.0
pers_bixley,cooccurs_with,play_scott,1.0
pers_bixley,cooccurs_with,play_venric,4.0
pers_braydon,cooccurs_with,pers_credus,3.0
pers_braydon,cooccurs_with,pers_cullen,1.0
pers_braydon,cooccurs_with,pers_elias,1.0
pers_braydon,cooccurs_with,pers_faeryne,6.0
pers_braydon,cooccurs_with,pers_fenrir,1.0
pers_braydon,cooccurs_with,pers_gerard,2.0
pers_braydon,cooccurs_with,pers_henry,5.0
pers_braydon,cooccurs_with,pers_jane,2.0
pers_braydon,cooccurs_with,pers_kaedra,1.0
pers_braydon,cooccurs_with,pers_kir,1.0
pers_braydon,cooccurs_with,pers_liavarah,1.0
pers_braydon,cooccurs_with,pers_loris,1.0
pers_braydon,cooccurs_with,pers_lou,2.0
pers_braydon,cooccurs_with,pers_luminia,5.0
pers_braydon,cooccurs_with,pers_mercy,1.0
pers_braydon,cooccurs_with,pers_newberry,1.0
pers_braydon,cooccurs_with,pers_nolan,3.0
pers_braydon,cooccurs_with,pers_poppy,1.0
pers_braydon,cooccurs_with,pers_roland,4.0
pers_braydon,cooccurs_with,pers_sala,1.0
pers_braydon,cooccurs_with,pers_saphira,1.0
pers_braydon,cooccurs_with,pers_shworn,6.0
pers_braydon,cooccurs_with,pers_terry,2.0
pers_braydon,cooccurs_with,pers_touya,1.0
pers_braydon,cooccurs_with,pers_towne,4.0
pers_braydon,cooccurs_with,pers_victor,7.0
pers_braydon,cooccurs_with,pers_william,1.0
pers_braydon,cooccurs_with,play_bysickle,4.0
pers_braydon,cooccurs_with,play_crowe,4.0
pers_braydon,cooccurs_with,play_kalina,5.0
pers_braydon,cooccurs_with,play_venric,4.0
pers_bre,cooccurs_with,pers_brigitte_ware,2.0
pers_bre,cooccurs_with,pers_caldwell,3.0
pers_bre,cooccurs_with,pers_cara,3.0
pers_bre,cooccurs_with,pers_cergad,13.0
pers_bre,cooccurs_with,pers_charlie,2.0
pers_bre,cooccurs_with,pers_chuck,1.0
pers_bre,cooccurs_with,pers_clara,4.0
pers_bre,cooccurs_with,pers_claw,2.0
pers_bre,cooccurs_with,pers_connor,1.0
pers_bre,cooccurs_with,pers_credus,10.0
pers_bre,cooccurs_with,pers_cullen,2.0
pers_bre,cooccurs_with,pers_cunai,1.0
pers_bre,cooccurs_with,pers_cursin,1.0
pers_bre,cooccurs_with,pers_dakgorim,2.0
pers_bre,cooccurs_with,pers_darren,17.0
pers_bre,cooccurs_with,pers_david_bowie,3.0
pers_bre,cooccurs_with,pers_david_herder,1.0
pers_bre,cooccurs_with,pers_draug,2.0
pers_bre,cooccurs_with,pers_drib,19.0
pers_bre,cooccurs_with,pers_eardwulf,1.0
pers_bre,cooccurs_with,pers_ebele,4.0
pers_bre,cooccurs_with,pers_edda,1.0
pers_bre,cooccurs_with,pers_eghad,8.0
pers_bre,cooccurs_with,pers_elaris,1.0
pers_bre,cooccurs_with,pers_elias,1.0
pers_bre,cooccurs_with,pers_emlin,1.0
pers_bre,cooccurs_with,pers_faeryne,44.0
pers_bre,cooccurs_with,pers_fritz,3.0
pers_bre,cooccurs_with,pers_fulbert,10.0
pers_bre,cooccurs_with,pers_garrick,12.0
pers_bre,cooccurs_with,pers_getkleblish,1.0
pers_bre,cooccurs_with,pers_goren,2.0
pers_bre,cooccurs_with,pers_grace,4.0
pers_bre,cooccurs_with,pers_gremze,5.0
pers_bre,cooccurs_with,pers_hadar,4.0
pers_bre,cooccurs_with,pers_hammer,3.0
pers_bre,cooccurs_with,pers_henry,39.0
pers_bre,cooccurs_with,pers_holly,1.0
pers_bre,cooccurs_with,pers_horrom,6.0
pers_bre,cooccurs_with,pers_hrafn,2.0
pers_bre,cooccurs_with,pers_idolus,10.0
pers_bre,cooccurs_with,pers_jamfyr,2.0
pers_bre,cooccurs_with,pers_jane,20.0
pers_bre,cooccurs_with,pers_jemmy,5.0
pers_bre,cooccurs_with,pers_jessie_hobbs,1.0
pers_bre,cooccurs_with,pers_josiah,3.0
pers_bre,cooccurs_with,pers_kaitlyn,3.0
pers_bre,cooccurs_with,pers_karsen,1.0
pers_bre,cooccurs_with,pers_kate,3.0
pers_bre,cooccurs_with,pers_katia,3.0
pers_bre,cooccurs_with,pers_katy,2.0
pers_bre,cooccurs_with,pers_kavar,3.0
pers_bre,cooccurs_with,pers_kendel,1.0
pers_bre,cooccurs_with,pers_khagra_warhammer,2.0
pers_bre,cooccurs_with,pers_lannji,1.0
pers_bre,cooccurs_with,pers_liacyne,28.0
pers_bre,cooccurs_with,pers_liavarah,13.0
pers_bre,cooccurs_with,pers_light,8.0
pers_bre,cooccurs_with,pers_luminia,17.0
pers_bre,cooccurs_with,pers_macfeegle,1.0
pers_bre,cooccurs_with,pers_malou,2.0
pers_bre,cooccurs_with,pers_melba,1.0
pers_bre,cooccurs_with,pers_mercy,17.0
pers_bre,cooccurs_with,pers_moon,3.0
pers_bre,cooccurs_with,pers_mowser,1.0
pers_bre,cooccurs_with,pers_nala,2.0
pers_bre,cooccurs_with,pers_newberry,3.0
pers_bre,cooccurs_with,pers_norris,1.0
pers_bre,cooccurs_with,pers_obby,1.0
pers_bre,cooccurs_with,pers_olivia_rios,1.0
pers_bre,cooccurs_with,pers_poppy,4.0
pers_bre,cooccurs_with,pers_quave,4.0
pers_bre,cooccurs_with,pers_quinn,1.0
pers_bre,cooccurs_with,pers_rami,2.0
pers_bre,cooccurs_with,pers_robbie,1.0
pers_bre,cooccurs_with,pers_sala,14.0
pers_bre,cooccurs_with,pers_saphira,5.0
pers_bre,cooccurs_with,pers_sarai,1.0
pers_bre,cooccurs_with,pers_sekani,3.0
pers_bre,cooccurs_with,pers_sens,2.0
pers_bre,cooccurs_with,pers_shargaas,2.0
pers_bre,cooccurs_with,pers_shworn,1.0
pers_bre,cooccurs_with,pers_soren,10.0
pers_bre,cooccurs_with,pers_spike,5.0
pers_bre,cooccurs_with,pers_tanzo,19.0
pers_bre,cooccurs_with,pers_tawyn,2.0
pers_bre,cooccurs_with,pers_taylor,3.0
pers_bre,cooccurs_with,pers_taylor_ochoa,1.0
pers_bre,cooccurs_with,pers_terry,1.0
pers_bre,cooccurs_with,pers_tiber,2.0
pers_bre,cooccurs_with,pers_touya,1.0
pers_bre,cooccurs_with,pers_unala,43.0
pers_bre,cooccurs_with,pers_urgulk,9.0
pers_bre,cooccurs_with,pers_venfi,3.0
pers_bre,cooccurs_with,pers_victor,5.0
pers_bre,cooccurs_with,pers_ylola,1.0
pers_bre,cooccurs_with,pers_zanlen,1.0
pers_bre,cooccurs_with,play_bysickle,6.0
pers_bre,cooccurs_with,play_charis,2.0
pers_bre,cooccurs_with,play_crowe,5.0
pers_bre,cooccurs_with,play_delta,1.0
pers_bre,cooccurs_with,play_kaci,1.0
pers_bre,cooccurs_with,play_kalina,6.0
pers_bre,cooccurs_with,play_spartan,3.0
pers_bre,cooccurs_with,play_venric,3.0
pers_brigitte_ware,cooccurs_with,pers_caldwell,2.0
pers_brigitte_ware,cooccurs_with,pers_cara,1.0
pers_brigitte_ware,cooccurs_with,pers_chase,1.0
pers_brigitte_ware,cooccurs_with,pers_credus,1.0
pers_brigitte_ware,cooccurs_with,pers_cullen,3.0
pers_brigitte_ware,cooccurs_with,pers_dakgorim,1.0
pers_brigitte_ware,cooccurs_with,pers_darren,1.0
pers_brigitte_ware,cooccurs_with,pers_faeryne,1.0
pers_brigitte_ware,cooccurs_with,pers_frita,1.0
pers_brigitte_ware,cooccurs_with,pers_fulbert,1.0
pers_brigitte_ware,cooccurs_with,pers_george,1.0
pers_brigitte_ware,cooccurs_with,pers_goren,2.0
pers_brigitte_ware,cooccurs_with,pers_harold,1.0
pers_brigitte_ware,cooccurs_with,pers_idolus,1.0
pers_brigitte_ware,cooccurs_with,pers_jessie_hobbs,1.0
pers_brigitte_ware,cooccurs_with,pers_karsen,2.0
pers_brigitte_ware,cooccurs_with,pers_liacyne,1.0
pers_brigitte_ware,cooccurs_with,pers_luminia,1.0
pers_brigitte_ware,cooccurs_with,pers_margot,1.0
pers_brigitte_ware,cooccurs_with,pers_mercy,1.0
pers_brigitte_ware,cooccurs_with,pers_miran,1.0
pers_brigitte_ware,cooccurs_with,pers_newberry,3.0
pers_brigitte_ware,cooccurs_with,pers_norris,2.0
pers_brigitte_ware,cooccurs_with,pers_olivia_rios,1.0
pers_brigitte_ware,cooccurs_with,pers_soren,2.0
pers_brigitte_ware,cooccurs_with,pers_taylor_ochoa,1.0
pers_brigitte_ware,cooccurs_with,pers_unala,2.0
pers_caldwell,cooccurs_with,pers_cara,1.0
pers_caldwell,cooccurs_with,pers_chuck,1.0
pers_caldwell,cooccurs_with,pers_credus,4.0
pers_caldwell,cooccurs_with,pers_cullen,3.0
pers_caldwell,cooccurs_with,pers_cursin,1.0
pers_caldwell,cooccurs_with,pers_dakgorim,2.0
pers_caldwell,cooccurs_with,pers_darren,2.0
pers_caldwell,cooccurs_with,pers_evaine,1.0
pers_caldwell,cooccurs_with,pers_faeryne,6.0
pers_caldwell,cooccurs_with,pers_fulbert,1.0
pers_caldwell,cooccurs_with,pers_goren,1.0
pers_caldwell,cooccurs_with,pers_gremze,1.0
pers_caldwell,cooccurs_with,pers_henry,5.0
pers_caldwell,cooccurs_with,pers_idolus,1.0
pers_caldwell,cooccurs_with,pers_jane,1.0
pers_caldwell,cooccurs_with,pers_jareth_heartarm,1.0
pers_caldwell,cooccurs_with,pers_jessie_hobbs,2.0
pers_caldwell,cooccurs_with,pers_joram,1.0
pers_caldwell,cooccurs_with,pers_karsen,1.0
pers_caldwell,cooccurs_with,pers_kierton,1.0
pers_caldwell,cooccurs_with,pers_kir,1.0
pers_caldwell,cooccurs_with,pers_liacyne,2.0
pers_caldwell,cooccurs_with,pers_liavarah,1.0
pers_caldwell,cooccurs_with,pers_light,1.0
pers_caldwell,cooccurs_with,pers_luminia,3.0
pers_caldwell,cooccurs_with,pers_macfeegle,1.0
pers_caldwell,cooccurs_with,pers_mercy,2.0
pers_caldwell,cooccurs_with,pers_newberry,5.0
pers_caldwell,cooccurs_with,pers_norris,1.0
pers_caldwell,cooccurs_with,pers_olivia_rios,2.0
pers_caldwell,cooccurs_with,pers_poppy,1.0
pers_caldwell,cooccurs_with,pers_rhona,1.0
pers_caldwell,cooccurs_with,pers_rhys,1.0
pers_caldwell,cooccurs_with,pers_soren,3.0
pers_caldwell,cooccurs_with,pers_tanzo,1.0
pers_caldwell,cooccurs_with,pers_taylor_ochoa,2.0
pers_caldwell,cooccurs_with,pers_terry,1.0
pers_caldwell,cooccurs_with,pers_unala,3.0
pers_caldwell,cooccurs_with,pers_ungagh_bloodaxe,1.0
pers_caldwell,cooccurs_with,pers_urgulk,1.0
pers_caldwell,cooccurs_with,pers_victor,4.0
pers_caldwell,cooccurs_with,play_bysickle,1.0
pers_caldwell,cooccurs_with,play_crowe,1.0
pers_caldwell,cooccurs_with,play_kalina,1.0
pers_cara,cooccurs_with,pers_cergad,1.0
pers_cara,cooccurs_with,pers_clara,3.0
pers_cara,cooccurs_with,pers_claw,1.0
pers_cara,cooccurs_with,pers_connor,1.0
pers_cara,cooccurs_with,pers_credus,5.0
pers_cara,cooccurs_with,pers_cullen,1.0
pers_cara,cooccurs_with,pers_cunai,2.0
pers_cara,cooccurs_with,pers_cursin,2.0
pers_cara,cooccurs_with,pers_dakgorim,1.0
pers_cara,cooccurs_with,pers_darren,10.0
pers_cara,cooccurs_with,pers_david_bowie,1.0
pers_cara,cooccurs_with,pers_david_herder,1.0
pers_cara,cooccurs_with,pers_draug,1.0
pers_cara,cooccurs_with,pers_drib,2.0
pers_cara,cooccurs_with,pers_edda,1.0
pers_cara,cooccurs_with,pers_eghad,2.0
pers_cara,cooccurs_with,pers_elaris,2.0
pers_cara,cooccurs_with,pers_elias,1.0
pers_cara,cooccurs_with,pers_faeryne,8.0
pers_cara,cooccurs_with,pers_fritz,1.0
pers_cara,cooccurs_with,pers_fulbert,5.0
pers_cara,cooccurs_with,pers_garrick,5.0
pers_cara,cooccurs_with,pers_goren,1.0
pers_cara,cooccurs_with,pers_hadar,2.0
pers_cara,cooccurs_with,pers_hammer,2.0
pers_cara,cooccurs_with,pers_henry,5.0
pers_cara,cooccurs_with,pers_holly,2.0
pers_cara,cooccurs_with,pers_idolus,3.0
pers_cara,cooccurs_with,pers_jamfyr,1.0
pers_cara,cooccurs_with,pers_jane,4.0
pers_cara,cooccurs_with,pers_jemmy,1.0
pers_cara,cooccurs_with,pers_jessie_hobbs,1.0
pers_cara,cooccurs_with,pers_kaitlyn,1.0
pers_cara,cooccurs_with,pers_karsen,1.0
pers_cara,cooccurs_with,pers_katy,3.0
pers_cara,cooccurs_with,pers_kavar,1.0
pers_cara,cooccurs_with,pers_kluta,1.0
pers_cara,cooccurs_with,pers_liacyne,6.0
pers_cara,cooccurs_with,pers_liavarah,10.0
pers_cara,cooccurs_with,pers_light,3.0
pers_cara,cooccurs_with,pers_luminia,4.0
pers_cara,cooccurs_with,pers_macfeegle,1.0
pers_cara,cooccurs_with,pers_mercy,8.0
pers_cara,cooccurs_with,pers_moon,1.0
pers_cara,cooccurs_with,pers_mowser,2.0
pers_cara,cooccurs_with,pers_newberry,1.0
pers_cara,cooccurs_with,pers_norris,1.0
pers_cara,cooccurs_with,pers_olivia_rios,1.0
pers_cara,cooccurs_with,pers_poppy,7.0
pers_cara,cooccurs_with,pers_rhona,1.0
pers_cara,cooccurs_with,pers_sala,5.0
pers_cara,cooccurs_with,pers_saphira,7.0
pers_cara,cooccurs_with,pers_sarai,1.0
pers_cara,cooccurs_with,pers_shworn,1.0
pers_cara,cooccurs_with,pers_soren,3.0
pers_cara,cooccurs_with,pers_spike,2.0
pers_cara,cooccurs_with,pers_tanzo,5.0
pers_cara,cooccurs_with,pers_taylor_ochoa,1.0
pers_cara,cooccurs_with,pers_terry,2.0
pers_cara,cooccurs_with,pers_tiber,2.0
pers_cara,cooccurs_with,pers_touya,1.0
pers_cara,cooccurs_with,pers_unala,5.0
pers_cara,cooccurs_with,pers_urgulk,3.0
pers_cara,cooccurs_with,pers_victor,5.0
pers_cara,cooccurs_with,pers_zedna,1.0
pers_cara,cooccurs_with,play_amy,1.0
pers_cara,cooccurs_with,play_bysickle,2.0
pers_cara,cooccurs_with,play_crowe,5.0
pers_cara,cooccurs_with,play_delta,1.0
pers_cara,cooccurs_with,play_kalina,6.0
pers_cara,cooccurs_with,play_scott,1.0
pers_cara,cooccurs_with,play_venric,3.0
pers_cergad,cooccurs_with,pers_charlie,1.0
pers_cergad,cooccurs_with,pers_chuck,1.0
pers_cergad,cooccurs_with,pers_clara,2.0
pers_cergad,cooccurs_with,pers_claw,1.0
pers_cergad,cooccurs_with,pers_connor,1.0
pers_cergad,cooccurs_with,pers_credus,3.0
pers_cergad,cooccurs_with,pers_cunai,1.0
pers_cergad,cooccurs_with,pers_darren,8.0
pers_cergad,cooccurs_with,pers_david_bowie,2.0
pers_cergad,cooccurs_with,pers_david_herder,1.0
pers_cergad,cooccurs_with,pers_draug,1.0
pers_cergad,cooccurs_with,pers_drib,4.0
pers_cergad,cooccurs_with,pers_ebele,3.0
pers_cergad,cooccurs_with,pers_edda,1.0
pers_cergad,cooccurs_with,pers_eghad,4.0
pers_cergad,cooccurs_with,pers_elaris,2.0
pers_cergad,cooccurs_with,pers_emlin,1.0
pers_cergad,cooccurs_with,pers_faeryne,16.0
pers_cergad,cooccurs_with,pers_fritz,2.0
pers_cergad,cooccurs_with,pers_fulbert,2.0
pers_cergad,cooccurs_with,pers_garrick,5.0
pers_cergad,cooccurs_with,pers_getkleblish,1.0
pers_cergad,cooccurs_with,pers_grace,3.0
pers_cergad,cooccurs_with,pers_hammer,2.0
pers_cergad,cooccurs_with,pers_henry,12.0
pers_cergad,cooccurs_with,pers_holly,2.0
pers_cergad,cooccurs_with,pers_horrom,3.0
pers_cergad,cooccurs_with,pers_hrafn,1.0
pers_cergad,cooccurs_with,pers_idolus,1.0
pers_cergad,cooccurs_with,pers_jamfyr,1.0
pers_cergad,cooccurs_with,pers_jane,11.0
pers_cergad,cooccurs_with,pers_jemmy,2.0
pers_cergad,cooccurs_with,pers_josiah,1.0
pers_cergad,cooccurs_with,pers_kaitlyn,1.0
pers_cergad,cooccurs_with,pers_kate,1.0
pers_cergad,cooccurs_with,pers_katia,1.0
pers_cergad,cooccurs_with,pers_katy,2.0
pers_cergad,cooccurs_with,pers_kavar,1.0
pers_cergad,cooccurs_with,pers_kendel,1.0
pers_cergad,cooccurs_with,pers_lannji,1.0
pers_cergad,cooccurs_with,pers_liacyne,7.0
pers_cergad,cooccurs_with,pers_liavarah,3.0
pers_cergad,cooccurs_with,pers_light,4.0
pers_cergad,cooccurs_with,pers_luminia,9.0
pers_cergad,cooccurs_with,pers_malou,1.0
pers_cergad,cooccurs_with,pers_mercy,6.0
pers_cergad,cooccurs_with,pers_mowser,1.0
pers_cergad,cooccurs_with,pers_nala,1.0
pers_cergad,cooccurs_with,pers_newberry,1.0
pers_cergad,cooccurs_with,pers_poppy,2.0
pers_cergad,cooccurs_with,pers_quave,2.0
pers_cergad,cooccurs_with,pers_rami,1.0
pers_cergad,cooccurs_with,pers_sala,6.0
pers_cergad,cooccurs_with,pers_saphira,3.0
pers_cergad,cooccurs_with,pers_sarai,1.0
pers_cergad,cooccurs_with,pers_sekani,1.0
pers_cergad,cooccurs_with,pers_sens,1.0
pers_cergad,cooccurs_with,pers_shargaas,1.0
pers_cergad,cooccurs_with,pers_soren,3.0
pers_cergad,cooccurs_with,pers_spike,1.0
pers_cergad,cooccurs_with,pers_tanzo,13.0
pers_cergad,cooccurs_with,pers_tawyn,1.0
pers_cergad,cooccurs_with,pers_taylor,2.0
pers_cergad,cooccurs_with,pers_terry,1.0
pers_cergad,cooccurs_with,pers_unala,14.0
pers_cergad,cooccurs_with,pers_urgulk,3.0
pers_cergad,cooccurs_with,pers_venfi,1.0
pers_cergad,cooccurs_with,pers_victor,3.0
pers_cergad,cooccurs_with,pers_ylola,1.0
pers_cergad,cooccurs_with,pers_zanlen,1.0
pers_cergad,cooccurs_with,play_amy,1.0
pers_cergad,cooccurs_with,play_bysickle,2.0
pers_cergad,cooccurs_with,play_crowe,3.0
pers_cergad,cooccurs_with,play_kalina,2.0
pers_cergad,cooccurs_with,ref_kwalish,2.0
pers_charlie,cooccurs_with,pers_darren,2.0
pers_charlie,cooccurs_with,pers_draug,3.0
pers_charlie,cooccurs_with,pers_ebele,3.0
pers_charlie,cooccurs_with,pers_garrick,2.0
pers_charlie,cooccurs_with,pers_grace,3.0
pers_charlie,cooccurs_with,pers_horrom,3.0
pers_charlie,cooccurs_with,pers_hrafn,3.0
pers_charlie,cooccurs_with,pers_jamfyr,3.0
pers_charlie,cooccurs_with,pers_josiah,3.0
pers_charlie,cooccurs_with,pers_kate,3.0
pers_charlie,cooccurs_with,pers_katia,3.0
pers_charlie,cooccurs_with,pers_kierton,1.0
pers_charlie,cooccurs_with,pers_liacyne,2.0
pers_charlie,cooccurs_with,pers_malou,3.0
pers_charlie,cooccurs_with,pers_nala,3.0
pers_charlie,cooccurs_with,pers_obby,2.0
pers_charlie,cooccurs_with,pers_quave,3.0
pers_charlie,cooccurs_with,pers_quinn,2.0
pers_charlie,cooccurs_with,pers_rami,3.0
pers_charlie,cooccurs_with,pers_rhona,1.0
pers_charlie,cooccurs_with,pers_robbie,2.0
pers_charlie,cooccurs_with,pers_sekani,3.0
pers_charlie,cooccurs_with,pers_sens,3.0
pers_charlie,cooccurs_with,pers_tawyn,3.0
pers_charlie,cooccurs_with,pers_taylor,3.0
pers_charlie,cooccurs_with,pers_unala,2.0
pers_charlie,cooccurs_with,pers_urmrig,1.0
pers_charlie,cooccurs_with,pers_venfi,3.0
pers_chase,cooccurs_with,pers_credus,1.0
pers_chase,cooccurs_with,pers_faeryne,2.0
pers_chase,cooccurs_with,pers_frita,1.0
pers_chase,cooccurs_with,pers_george,1.0
pers_chase,cooccurs_with,pers_goren,1.0
pers_chase,cooccurs_with,pers_hadar,1.0
pers_chase,cooccurs_with,pers_harold,1.0
pers_chase,cooccurs_with,pers_henry,1.0
pers_chase,cooccurs_with,pers_holly,1.0
pers_chase,cooccurs_with,pers_jane,1.0
pers_chase,cooccurs_with,pers_jemmy,1.0
pers_chase,cooccurs_with,pers_karsen,1.0
pers_chase,cooccurs_with,pers_katy,1.0
pers_chase,cooccurs_with,pers_liavarah,2.0
pers_chase,cooccurs_with,pers_light,1.0
pers_chase,cooccurs_with,pers_luminia,1.0
pers_chase,cooccurs_with,pers_margot,2.0
pers_chase,cooccurs_with,pers_miran,1.0
pers_chase,cooccurs_with,pers_norris,1.0
pers_chase,cooccurs_with,pers_poppy,1.0
pers_chase,cooccurs_with,pers_saphira,1.0
pers_chase,cooccurs_with,pers_tanzo,1.0
pers_chase,cooccurs_with,pers_terry,1.0
pers_chase,cooccurs_with,pers_unala,1.0
pers_chase,cooccurs_with,play_amy,1.0
pers_chase,cooccurs_with,play_crowe,1.0
pers_chase,cooccurs_with,play_kalina,1.0
pers_chuck,cooccurs_with,pers_credus,1.0
pers_chuck,cooccurs_with,pers_cursin,1.0
pers_chuck,cooccurs_with,pers_darren,1.0
pers_chuck,cooccurs_with,pers_faeryne,2.0
pers_chuck,cooccurs_with,pers_henry,1.0
pers_chuck,cooccurs_with,pers_jane,1.0
pers_chuck,cooccurs_with,pers_kir,1.0
pers_chuck,cooccurs_with,pers_liacyne,1.0
pers_chuck,cooccurs_with,pers_light,1.0
pers_chuck,cooccurs_with,pers_newberry,1.0
pers_chuck,cooccurs_with,pers_poppy,2.0
pers_chuck,cooccurs_with,pers_sala,1.0
pers_chuck,cooccurs_with,pers_soren,1.0
pers_chuck,cooccurs_with,pers_unala,1.0
pers_chuck,cooccurs_with,pers_urgulk,1.0
pers_chuck,cooccurs_with,pers_victor,1.0
pers_chuck,cooccurs_with,play_bysickle,1.0
pers_chuck,cooccurs_with,play_crowe,1.0
pers_chuck,cooccurs_with,play_kalina,1.0
pers_chuck,cooccurs_with,ref_kwalish,1.0
pers_clara,cooccurs_with,pers_claw,1.0
pers_clara,cooccurs_with,pers_connor,1.0
pers_clara,cooccurs_with,pers_credus,8.0
pers_clara,cooccurs_with,pers_cunai,1.0
pers_clara,cooccurs_with,pers_cursin,4.0
pers_clara,cooccurs_with,pers_darren,5.0
pers_clara,cooccurs_with,pers_david_bowie,1.0
pers_clara,cooccurs_with,pers_david_herder,1.0
pers_clara,cooccurs_with,pers_drib,2.0
pers_clara,cooccurs_with,pers_ebele,1.0
pers_clara,cooccurs_with,pers_edda,2.0
pers_clara,cooccurs_with,pers_eghad,1.0
pers_clara,cooccurs_with,pers_elaris,1.0
pers_clara,cooccurs_with,pers_elias,2.0
pers_clara,cooccurs_with,pers_faeryne,7.0
pers_clara,cooccurs_with,pers_fritz,1.0
pers_clara,cooccurs_with,pers_fulbert,3.0
pers_clara,cooccurs_with,pers_garrick,3.0
pers_clara,cooccurs_with,pers_grace,1.0
pers_clara,cooccurs_with,pers_gremze,1.0
pers_clara,cooccurs_with,pers_hadar,1.0
pers_clara,cooccurs_with,pers_hammer,1.0
